2020-01-04	US_AK	,4.91,9.53,4.59,,0.95,2.78,,
2020-01-04	US_AL	,4.3,9.79,4.83,0.21,0.87,2.58,0.23,0.41
2020-01-04	US_AR	,4.12,9.37,4.6,0.2,0.61,2.42,0.25,0.46
2020-01-04	US_AZ	,5.15,10.95,4.41,0.23,0.76,3.12,0.2,0.36
2020-01-04	US_CA	,5.69,11.65,4.47,0.31,0.73,3.43,0.2,0.48
2020-01-04	US_CO	,4.47,9.17,4.04,0.22,0.63,2.71,0.22,0.34
2020-01-04	US_CT	,4.74,10.03,4.61,0.25,0.75,2.73,0.19,0.39
2020-01-04	US_DC	,4.83,9.58,4.34,0.34,0.52,2.76,0.27,0.45
2020-01-04	US_DE	,3.89,8.72,3.67,,0.62,2.11,0.26,0.44
2020-01-04	US_FL	,4.43,9.31,4.35,0.23,0.74,2.58,0.18,0.34
2020-01-04	US_GA	,4.17,9.55,4.36,0.22,0.7,2.63,0.21,0.4
2020-01-04	US_HI	,5.77,9.99,4.98,0.31,1.04,2.87,0.25,0.45
2020-01-04	US_IA	,4.83,10.39,4.88,0.19,0.77,3.02,0.22,0.48
2020-01-04	US_ID	,5.42,10.4,4.93,0.27,0.62,3.25,,0.4
2020-01-04	US_IL	,4.25,9.48,4.17,0.21,0.65,2.82,0.2,0.4
2020-01-04	US_IN	,4.03,9.07,4.26,0.17,0.69,2.49,0.22,0.44
2020-01-04	US_KS	,4.77,10.48,4.56,0.24,0.81,2.7,0.21,0.46
2020-01-04	US_KY	,4.79,10.42,4.76,0.18,0.78,2.84,0.25,0.41
2020-01-04	US_LA	,3.58,8.42,4.25,0.16,0.65,2.44,0.2,0.41
2020-01-04	US_MA	,4.27,8.9,4.08,0.22,0.63,2.53,0.2,0.35
2020-01-04	US_MD	,4.65,9.97,4.33,0.24,0.73,2.6,0.21,0.39
2020-01-04	US_ME	,2.41,5.41,2.79,0.14,0.44,1.54,,0.24
2020-01-04	US_MI	,4.23,10.01,4.2,0.23,0.68,2.65,0.18,0.39
2020-01-04	US_MN	,4.54,9.3,4.25,0.17,0.67,2.75,0.21,0.35
2020-01-04	US_MO	,4.62,10.12,4.67,0.22,0.81,2.76,0.32,0.38
2020-01-04	US_MS	,3.66,8.22,4.39,0.23,0.69,2.16,0.22,0.49
2020-01-04	US_MT	,3.93,8.67,4.18,0.32,0.8,2.65,0.46,0.35
2020-01-04	US_NC	,4.06,9.48,4.31,0.21,0.7,2.5,0.21,0.36
2020-01-04	US_ND	,4.64,8.64,4.27,,0.91,2.78,,0.63
2020-01-04	US_NE	,5.23,11.02,4.64,,0.62,2.86,0.25,0.69
2020-01-04	US_NH	,4.51,9.31,4.66,0.19,0.93,2.39,0.19,0.44
2020-01-04	US_NJ	,4.97,10.59,4.5,0.24,0.71,2.74,0.17,0.4
2020-01-04	US_NM	,5.22,11.77,4.24,0.29,0.79,3.37,0.18,0.37
2020-01-04	US_NV	,4.26,9.43,4.19,0.29,0.74,2.92,0.25,0.41
2020-01-04	US_NY	,4.75,9.75,4.27,0.25,0.67,2.68,0.18,0.4
2020-01-04	US_OH	,4.05,9.06,4.15,0.18,0.72,2.42,0.19,0.39
2020-01-04	US_OK	,5.4,12.28,5.0,0.24,0.75,3.15,0.19,0.58
2020-01-04	US_OR	,3.48,6.93,3.4,0.13,0.53,1.89,0.17,0.21
2020-01-04	US_PA	,4.46,9.97,4.66,0.21,0.79,2.62,0.21,0.4
2020-01-04	US_RI	,5.26,11.16,4.87,0.24,0.86,3.0,,0.36
2020-01-04	US_SC	,4.76,11.04,5.2,0.22,0.84,2.99,0.25,0.51
2020-01-04	US_SD	,4.03,7.81,3.97,,0.64,2.42,,
2020-01-04	US_TN	,4.79,10.86,4.82,0.2,0.78,2.8,0.23,0.5
2020-01-04	US_TX	,5.57,10.89,4.48,0.27,0.7,3.1,0.2,0.45
2020-01-04	US_UT	,3.27,6.38,2.78,0.12,0.43,2.09,0.11,0.25
2020-01-04	US_VA	,4.42,9.69,4.44,0.23,0.74,2.66,0.21,0.34
2020-01-04	US_VT	,3.98,8.53,4.48,,0.78,2.77,,
2020-01-04	US_WA	,5.52,10.32,4.91,0.25,0.72,3.04,0.22,0.4
2020-01-04	US_WI	,4.05,9.35,4.24,0.19,0.67,2.73,0.2,0.41
2020-01-04	US_WV	,4.16,9.89,5.18,,0.91,2.41,,0.47
2020-01-04	US_WY	,4.22,7.4,4.63,,0.67,2.12,,
2020-01-05	US_AK	,4.9,9.58,5.19,,1.11,2.2,,
2020-01-05	US_AL	,4.24,9.45,5.01,0.19,0.8,2.52,0.26,0.36
2020-01-05	US_AR	,4.32,9.2,4.78,0.21,0.81,2.4,0.18,0.45
2020-01-05	US_AZ	,4.93,10.56,4.62,0.24,0.76,3.06,0.19,0.37
2020-01-05	US_CA	,5.41,11.08,4.52,0.31,0.7,3.23,0.19,0.45
2020-01-05	US_CO	,4.46,9.03,4.01,0.2,0.6,2.6,0.22,0.33
2020-01-05	US_CT	,4.79,9.54,4.89,0.22,0.75,2.65,0.19,0.45
2020-01-05	US_DC	,4.39,9.08,4.19,0.26,0.66,2.71,,0.3
2020-01-05	US_DE	,3.66,8.07,3.68,,0.62,2.46,,
2020-01-05	US_FL	,4.25,8.9,4.26,0.23,0.73,2.46,0.2,0.34
2020-01-05	US_GA	,4.36,9.25,4.49,0.19,0.69,2.58,0.19,0.39
2020-01-05	US_HI	,5.57,9.55,5.32,0.28,0.73,2.79,,0.42
2020-01-05	US_IA	,4.94,10.14,5.09,0.15,0.77,2.98,0.21,0.37
2020-01-05	US_ID	,5.33,10.83,5.34,,0.9,3.21,0.21,0.33
2020-01-05	US_IL	,4.19,8.89,4.34,0.2,0.66,2.68,0.18,0.38
2020-01-05	US_IN	,4.14,8.73,4.52,0.19,0.65,2.45,0.17,0.4
2020-01-05	US_KS	,4.8,10.24,4.57,0.17,0.78,2.6,0.23,0.42
